timestamp,actual_value,predicted_value,forecast_error,abs_error,risk_level,recommendation,reason,model_version
2016-01-27 12:20:00,45.0,58.03282279150686,13.03282279150686,13.03282279150686,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.03 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:30:00,36.0,59.890116236493114,23.890116236493114,23.890116236493114,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.89 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:40:00,47.0,50.27419607273288,3.2741960727328774,3.2741960727328774,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 50.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:50:00,63.0,61.248128294063086,-1.7518717059369138,1.7518717059369138,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.25 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:00:00,67.0,65.38697861361626,-1.6130213863837355,1.6130213863837355,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.39 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:10:00,56.0,74.00040057863279,18.000400578632792,18.000400578632792,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.00 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:20:00,49.0,65.92823475547446,16.928234755474463,16.928234755474463,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.93 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:30:00,49.0,56.387469973502995,7.387469973502995,7.387469973502995,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 56.39 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:40:00,46.0,59.95665278181259,13.956652781812593,13.956652781812593,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.96 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:50:00,42.0,53.44481191261341,11.44481191261341,11.44481191261341,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 53.44 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:00:00,59.0,49.3099218288059,-9.690078171194102,9.690078171194102,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 49.31 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:10:00,65.0,65.27046072572907,0.2704607257290661,0.2704607257290661,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:20:00,69.0,63.945151061201074,-5.054848938798926,5.054848938798926,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.95 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:30:00,61.0,74.9467699251158,13.946769925115802,13.946769925115802,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.95 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:40:00,66.0,71.4131993416928,5.413199341692803,5.413199341692803,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.41 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:50:00,69.0,65.48693679598126,-3.513063204018735,3.513063204018735,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.49 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:00:00,56.0,70.67627354026696,14.676273540266962,14.676273540266962,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.68 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:10:00,55.0,62.49712068244497,7.497120682444972,7.497120682444972,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.50 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:20:00,43.0,62.70232655074696,19.70232655074696,19.70232655074696,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.70 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:30:00,41.0,51.637208432171285,10.637208432171285,10.637208432171285,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 51.64 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:40:00,57.0,52.15272440534012,-4.847275594659877,4.847275594659877,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.15 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:50:00,70.0,71.41207840235425,1.412078402354254,1.412078402354254,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.41 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:00:00,204.0,74.56943827179364,-129.43056172820636,129.43056172820636,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.57 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:10:00,157.0,167.48345549484273,10.48345549484273,10.48345549484273,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 167.48 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:20:00,124.0,133.47284682747568,9.472846827475678,9.472846827475678,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 133.47 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:30:00,116.0,117.25143404188489,1.2514340418848917,1.2514340418848917,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.25 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:40:00,103.0,118.3368367291477,15.336836729147706,15.336836729147706,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.34 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:50:00,102.0,100.84658822107305,-1.1534117789269516,1.1534117789269516,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.85 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:00:00,112.0,109.27244720552066,-2.7275527944793367,2.7275527944793367,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 109.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:10:00,98.0,114.30160360709581,16.301603607095814,16.301603607095814,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 114.30 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:20:00,107.0,99.92346264906342,-7.076537350936576,7.076537350936576,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.92 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:30:00,114.0,114.99316672765897,0.9931667276589735,0.9931667276589735,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 114.99 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:40:00,111.0,120.70296422755071,9.702964227550709,9.702964227550709,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 120.70 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:50:00,111.0,117.36322192877894,6.363221928778941,6.363221928778941,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.36 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:00:00,108.0,118.08715021446415,10.087150214464145,10.087150214464145,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.09 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:10:00,114.0,119.78095684304708,5.780956843047079,5.780956843047079,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 119.78 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:20:00,125.0,119.90279165389819,-5.097208346101809,5.097208346101809,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 119.90 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:30:00,113.0,129.12173485740308,16.121734857403084,16.121734857403084,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 129.12 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:40:00,115.0,128.6505936491007,13.6505936491007,13.6505936491007,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 128.65 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:50:00,121.0,120.50623601642042,-0.4937639835795835,0.4937639835795835,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 120.51 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:00:00,109.0,131.7743174920156,22.774317492015598,22.774317492015598,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 131.77 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:10:00,111.0,116.42146020581158,5.421460205811584,5.421460205811584,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 116.42 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:20:00,128.0,119.1139269980706,-8.886073001929404,8.886073001929404,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 119.11 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:30:00,121.0,130.7225228448802,9.722522844880189,9.722522844880189,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 130.72 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:40:00,122.0,130.50626388372214,8.506263883722141,8.506263883722141,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 130.51 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:50:00,120.0,129.6228126491534,9.622812649153389,9.622812649153389,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 129.62 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:00:00,246.0,122.49317001446417,-123.50682998553583,123.50682998553583,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 122.49 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:10:00,200.0,209.4667516180417,9.466751618041712,9.466751618041712,CRITICAL,HUMAN_CHECK_BEFORE_ACTUATOR_CONTROL,Predicted appliance energy is 209.47 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:20:00,165.0,181.79644088297346,16.796440882973457,16.796440882973457,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 181.80 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:30:00,150.0,157.066076823884,7.0660768238840035,7.0660768238840035,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 157.07 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:40:00,142.0,145.57027926440924,3.570279264409237,3.570279264409237,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 145.57 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:50:00,128.0,137.10510129850402,9.105101298504024,9.105101298504024,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 137.11 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:00:00,116.0,126.99339328019323,10.993393280193231,10.993393280193231,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 126.99 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:10:00,118.0,117.13566147097879,-0.8643385290212109,0.8643385290212109,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.14 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:20:00,104.0,123.58890756864537,19.588907568645368,19.588907568645368,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 123.59 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:30:00,105.0,111.8224115944727,6.8224115944726975,6.8224115944726975,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 111.82 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:40:00,102.0,102.97980690662821,0.9798069066282125,0.9798069066282125,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 102.98 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:50:00,96.0,102.71833150986245,6.718331509862452,6.718331509862452,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 102.72 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:00:00,101.0,96.74902867444192,-4.250971325558083,4.250971325558083,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 96.75 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:10:00,99.0,96.37748196627834,-2.6225180337216614,2.6225180337216614,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 96.38 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:20:00,81.0,96.72672320888405,15.726723208884053,15.726723208884053,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 96.73 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:30:00,73.0,89.15524232067291,16.15524232067291,16.15524232067291,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.16 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:40:00,61.0,78.83461043609088,17.834610436090884,17.834610436090884,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 78.83 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:50:00,60.0,61.97959725153308,1.9795972515330789,1.9795972515330789,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.98 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:00:00,69.0,61.302299369368114,-7.697700630631886,7.697700630631886,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.30 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:10:00,71.0,76.55830944244505,5.558309442445051,5.558309442445051,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 76.56 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:20:00,57.0,78.59596889095278,21.595968890952776,21.595968890952776,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 78.60 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:30:00,51.0,67.24104197187302,16.241041971873017,16.241041971873017,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.24 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:40:00,47.0,52.09864453055775,5.098644530557749,5.098644530557749,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.10 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:50:00,48.0,52.73997684657215,4.739976846572148,4.739976846572148,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.74 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:00:00,49.0,48.836458768691934,-0.16354123130806641,0.16354123130806641,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 48.84 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:10:00,33.0,40.77000119340661,7.770001193406607,7.770001193406607,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 40.77 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:20:00,45.0,30.34402748924473,-14.65597251075527,14.65597251075527,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 30.34 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:30:00,43.0,42.46088128943536,-0.5391187105646367,0.5391187105646367,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 42.46 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:40:00,52.0,52.040173053024326,0.04017305302432561,0.04017305302432561,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.04 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:50:00,37.0,49.57488071177643,12.57488071177643,12.57488071177643,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 49.57 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:00:00,26.0,37.825886898132076,11.825886898132076,11.825886898132076,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 37.83 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:10:00,118.0,30.59245396369235,-87.40754603630765,87.40754603630765,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 30.59 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:20:00,97.0,97.32418763384078,0.3241876338407792,0.3241876338407792,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 97.32 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:30:00,201.0,81.70541977358107,-119.29458022641893,119.29458022641893,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 81.71 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:40:00,152.0,159.1172154749928,7.117215474992804,7.117215474992804,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 159.12 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:50:00,118.0,118.81610420878494,0.8161042087849353,0.8161042087849353,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.82 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:00:00,97.0,100.27449144126062,3.274491441260622,3.274491441260622,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:10:00,89.0,74.3410570854774,-14.658942914522598,14.658942914522598,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.34 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:20:00,90.0,79.4564683387108,-10.543531661289194,10.543531661289194,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 79.46 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:30:00,82.0,79.78548046001012,-2.2145195399898796,2.2145195399898796,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 79.79 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:40:00,75.0,71.55934268928672,-3.440657310713277,3.440657310713277,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.56 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:50:00,64.0,72.32693247349245,8.326932473492448,8.326932473492448,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.33 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 03:00:00,39.0,59.2170201915166,20.217020191516603,20.217020191516603,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.22 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 03:10:00,35.0,40.274672254980786,5.274672254980786,5.274672254980786,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 40.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
